participant_id,session_id,event_order_final,event_type,event_time_final,event_source_final,raw_snirf_present,inserted_from_psychopy,repair_confidence,block,trial_idx_in_block,question_id,event_code_raw,event_label_raw,notes,global_analysis_excluded,global_exclusion_reason
PID032,2025-11-27_001,12,question_start,908.617289,snirf_raw,True,False,high,A2,2,2019.0_CH_56,11,11,,False,
PID032,2025-11-27_001,13,answer,1141.820095,snirf_raw,True,False,high,A2,2,2019.0_CH_56,25,25,,False,
PID032,2025-11-27_001,14,question_start,1146.938101,snirf_raw,True,False,high,A2,3,2021.0_CH_65,11,11,,False,
PID032,2025-11-27_001,15,answer,1189.095758,snirf_raw,True,False,high,A2,3,2021.0_CH_65,21,21,,False,
PID032,2025-11-27_001,16,block_end,1198.767184,snirf_raw,True,False,high,A2,-1,,92,92,,False,
PID032,2025-11-27_001,17,block_start,1200.469348,snirf_raw,True,False,high,A3,-1,,91,91,,False,
PID032,2025-11-27_001,18,question_start,1203.863216,snirf_raw,True,False,high,A3,1,2022.0_CH_71,11,11,,False,
PID032,2025-11-27_001,19,answer,1319.992186,snirf_raw,True,False,high,A3,1,2022.0_CH_71,22,22,,False,
PID032,2025-11-27_001,20,question_start,1323.980655,snirf_raw,True,False,high,A3,2,2022.0_CH_51,11,11,,False,
PID032,2025-11-27_001,21,answer,1454.937675,snirf_raw,True,False,high,A3,2,2022.0_CH_51,22,22,,False,
PID032,2025-11-27_001,22,question_start,1459.696559,snirf_raw,True,False,high,A3,3,2022.0_CH_60,11,11,,False,
PID032,2025-11-27_001,23,answer,1570.136238,snirf_raw,True,False,high,A3,3,2022.0_CH_60,22,22,,False,
PID032,2025-11-27_001,24,block_end,1620.484351,snirf_raw,True,False,high,A3,-1,,92,92,,False,
PID032,2025-11-27_001,25,block_start,1621.935464,snirf_raw,True,False,high,A4,-1,,91,91,,False,
PID032,2025-11-27_001,26,question_start,1625.612115,snirf_raw,True,False,high,A4,1,2021.0_CH_57,11,11,,False,
PID032,2025-11-27_001,27,answer,1707.647737,snirf_raw,True,False,high,A4,1,2021.0_CH_57,22,22,,False,
PID032,2025-11-27_001,28,question_start,1712.254141,snirf_raw,True,False,high,A4,2,2019.0_CH_65,11,11,,False,
PID032,2025-11-27_001,29,answer,1805.617854,snirf_raw,True,False,high,A4,2,2019.0_CH_65,21,21,,False,
PID032,2025-11-27_001,30,question_start,1810.232457,snirf_raw,True,False,high,A4,3,2021.0_CH_86,11,11,,False,
PID032,2025-11-27_001,31,answer,1875.871926,snirf_raw,True,False,high,A4,3,2021.0_CH_86,21,21,,False,
PID032,2025-11-27_001,32,block_end,2041.951338,snirf_raw,True,False,high,A4,-1,,92,92,,False,
PID032,2025-11-27_001,33,block_start,2045.601804,snirf_raw,True,False,high,A5,-1,,91,91,,False,
PID032,2025-11-27_001,34,question_start,2050.118794,snirf_raw,True,False,high,A5,1,2020.0_CH_76,11,11,,False,
PID032,2025-11-27_001,35,answer,2205.953272,snirf_raw,True,False,high,A5,1,2020.0_CH_76,24,24,,False,
PID032,2025-11-27_001,36,question_start,2210.974448,snirf_raw,True,False,high,A5,2,2021.0_CH_51,11,11,,False,
PID032,2025-11-27_001,37,answer,2294.005283,snirf_raw,True,False,high,A5,2,2021.0_CH_51,21,21,,False,
PID032,2025-11-27_001,38,question_start,2299.43197,snirf_raw,True,False,high,A5,3,2020.0_LC_31,11,11,,False,
PID032,2025-11-27_001,39,answer,2412.069905,snirf_raw,True,False,high,A5,3,2020.0_LC_31,25,25,,False,
PID032,2025-11-27_001,40,block_end,2465.602657,snirf_raw,True,False,high,A5,-1,,92,92,,False,
PID032,2025-11-27_001,41,block_start,2472.81801,snirf_raw,True,False,high,C1,-1,,91,91,,False,
PID032,2025-11-27_001,42,question_start,2477.803695,snirf_raw,True,False,high,C1,1,2021.0_CH_76,11,11,,False,
PID032,2025-11-27_001,43,answer,2578.610132,snirf_raw,True,False,high,C1,1,2021.0_CH_76,22,22,,False,
PID032,2025-11-27_001,44,question_start,2582.807914,snirf_raw,True,False,high,C1,2,2020.0_CH_78,11,11,,False,
PID032,2025-11-27_001,45,answer,2693.709019,snirf_raw,True,False,high,C1,2,2020.0_CH_78,23,23,,False,
PID032,2025-11-27_001,46,question_start,2698.993035,snirf_raw,True,False,high,C1,3,2020.0_CH_84,11,11,,False,
PID032,2025-11-27_001,47,answer,2792.510158,snirf_raw,True,False,high,C1,3,2020.0_CH_84,24,24,,False,
PID032,2025-11-27_001,48,block_end,2892.833499,snirf_raw,True,False,high,C1,-1,,92,92,,False,
PID032,2025-11-27_001,49,block_start,2894.302349,snirf_raw,True,False,high,C2,-1,,91,91,,False,
PID032,2025-11-27_001,50,question_start,2897.546242,snirf_raw,True,False,high,C2,1,2020.0_CH_70,11,11,,False,
PID032,2025-11-27_001,51,answer,3014.325834,snirf_raw,True,False,high,C2,1,2020.0_CH_70,21,21,,False,
PID032,2025-11-27_001,52,question_start,3019.75222,snirf_raw,True,False,high,C2,2,2018.0_LC_44,11,11,,False,
PID032,2025-11-27_001,53,answer,3134.306233,snirf_raw,True,False,high,C2,2,2018.0_LC_44,25,25,,False,
PID032,2025-11-27_001,54,question_start,3138.595236,snirf_raw,True,False,high,C2,3,2017.0_CH_75,11,11,,False,
PID032,2025-11-27_001,55,answer,3244.155363,snirf_raw,True,False,high,C2,3,2017.0_CH_75,25,25,,False,
PID032,2025-11-27_001,56,block_end,3314.317658,snirf_raw,True,False,high,C2,-1,,92,92,,False,
PID032,2025-11-27_001,57,block_start,3316.786466,snirf_raw,True,False,high,C3,-1,,91,91,,False,
PID032,2025-11-27_001,58,question_start,3320.029761,snirf_raw,True,False,high,C3,1,2017.0_CH_47,11,11,,False,
PID032,2025-11-27_001,59,answer,3374.770447,snirf_raw,True,False,high,C3,1,2017.0_CH_47,24,24,,False,
PID032,2025-11-27_001,60,question_start,3379.749579,snirf_raw,True,False,high,C3,2,2020.0_CH_56,11,11,,False,
PID032,2025-11-27_001,61,answer,3494.250352,snirf_raw,True,False,high,C3,2,2020.0_CH_56,24,24,,False,
PID032,2025-11-27_001,62,question_start,3498.089966,snirf_raw,True,False,high,C3,3,2020.0_CH_59,11,11,,False,
PID032,2025-11-27_001,63,answer,3600.217279,snirf_raw,True,False,high,C3,3,2020.0_CH_59,24,24,,False,
PID032,2025-11-27_001,64,block_end,3736.801116,snirf_raw,True,False,high,C3,-1,,92,92,,False,
PID032,2025-11-27_001,65,block_start,3739.81941,snirf_raw,True,False,high,C4,-1,,91,91,,False,
PID032,2025-11-27_001,66,question_start,3743.816899,snirf_raw,True,False,high,C4,1,2020.0_CH_82,11,11,,False,
PID032,2025-11-27_001,67,answer,3858.926621,snirf_raw,True,False,high,C4,1,2020.0_CH_82,21,21,,False,
PID032,2025-11-27_001,68,question_start,3864.340982,snirf_raw,True,False,high,C4,2,2017.0_CH_68,11,11,,False,
PID032,2025-11-27_001,69,answer,4015.651732,snirf_raw,True,False,high,C4,2,2017.0_CH_68,21,21,,False,
PID032,2025-11-27_001,70,question_start,4020.656812,snirf_raw,True,False,high,C4,3,2018.0_CH_77,11,11,,False,
PID032,2025-11-27_001,71,answer,4117.602766,snirf_raw,True,False,high,C4,3,2018.0_CH_77,21,21,,False,
PID032,2025-11-27_001,72,block_end,4159.834013,snirf_raw,True,False,high,C4,-1,,92,92,,False,
PID032,2025-11-27_001,73,block_start,4162.519138,snirf_raw,True,False,high,C5,-1,,91,91,,False,
PID032,2025-11-27_001,74,question_start,4165.762122,snirf_raw,True,False,high,C5,1,2021.0_CH_46,11,11,,False,
PID032,2025-11-27_001,75,answer,4293.191328,snirf_raw,True,False,high,C5,1,2021.0_CH_46,22,22,,False,
PID032,2025-11-27_001,76,question_start,4298.044318,snirf_raw,True,False,high,C5,2,2021.0_LC_26,11,11,,False,
PID032,2025-11-27_001,77,answer,4441.050255,snirf_raw,True,False,high,C5,2,2021.0_LC_26,24,24,,False,
PID032,2025-11-27_001,78,question_start,4446.186328,snirf_raw,True,False,high,C5,3,2017.0_CH_69,11,11,,False,
PID032,2025-11-27_001,79,answer,4542.750879,snirf_raw,True,False,high,C5,3,2017.0_CH_69,24,24,,False,
PID032,2025-11-27_001,80,block_end,4582.534109,snirf_raw,True,False,high,C5,-1,,92,92,,False,
PID033,2025-11-27_002,1,block_start,247.115776,snirf_raw,True,False,high,A1,-1,,91,91,,False,
PID033,2025-11-27_002,2,question_start,251.409453,snirf_raw,True,False,high,A1,1,2019.0_CH_56,11,11,,False,
PID033,2025-11-27_002,3,answer,373.069517,snirf_raw,True,False,high,A1,1,2019.0_CH_56,24,24,,False,
PID033,2025-11-27_002,4,question_start,378.091423,snirf_raw,True,False,high,A1,2,2022.0_CH_71,11,11,,False,
PID033,2025-11-27_002,5,answer,483.520331,snirf_raw,True,False,high,A1,2,2022.0_CH_71,21,21,,False,
PID033,2025-11-27_002,6,question_start,487.442073,snirf_raw,True,False,high,A1,3,2021.0_CH_51,11,11,,False,
PID033,2025-11-27_002,7,answer,548.142838,snirf_raw,True,False,high,A1,3,2021.0_CH_51,21,21,,False,
PID033,2025-11-27_002,8,block_end,667.129791,snirf_raw,True,False,high,A1,-1,,92,92,,False,
PID033,2025-11-27_002,9,block_start,669.397793,snirf_raw,True,False,high,A2,-1,,91,91,,False,
PID033,2025-11-27_002,10,question_start,672.517507,snirf_raw,True,False,high,A2,1,2019.0_CH_64,11,11,,False,
PID033,2025-11-27_002,11,answer,744.777517,snirf_raw,True,False,high,A2,1,2019.0_CH_64,23,23,,False,
PID033,2025-11-27_002,12,question_start,750.247159,snirf_raw,True,False,high,A2,2,2019.0_CH_65,11,11,,False,
PID033,2025-11-27_002,13,answer,824.399178,snirf_raw,True,False,high,A2,2,2019.0_CH_65,21,21,,False,
PID033,2025-11-27_002,14,question_start,829.717314,snirf_raw,True,False,high,A2,3,2021.0_CH_86,11,11,,False,
PID033,2025-11-27_002,15,answer,946.912024,snirf_raw,True,False,high,A2,3,2021.0_CH_86,21,21,,False,
PID033,2025-11-27_002,16,block_end,1089.413058,snirf_raw,True,False,high,A2,-1,,92,92,,False,
PID033,2025-11-27_002,17,block_start,1091.097708,snirf_raw,True,False,high,A3,-1,,91,91,,False,
PID033,2025-11-27_002,18,question_start,1095.646374,snirf_raw,True,False,high,A3,1,2020.0_CH_76,11,11,,False,
PID033,2025-11-27_002,19,answer,1190.074716,snirf_raw,True,False,high,A3,1,2020.0_CH_76,25,25,,False,
PID033,2025-11-27_002,20,question_start,1194.827768,snirf_raw,True,False,high,A3,2,2021.0_CH_65,11,11,,False,
PID033,2025-11-27_002,21,answer,1289.492966,snirf_raw,True,False,high,A3,2,2021.0_CH_65,21,21,,False,
PID033,2025-11-27_002,22,question_start,1293.167379,snirf_raw,True,False,high,A3,3,2020.0_LC_31,11,11,,False,
PID033,2025-11-27_002,23,answer,1350.948835,snirf_raw,True,False,high,A3,3,2020.0_LC_31,25,25,,False,
PID033,2025-11-27_002,24,block_end,1511.112602,snirf_raw,True,False,high,A3,-1,,92,92,,False,
PID033,2025-11-27_002,25,block_start,1512.68386,snirf_raw,True,False,high,A4,-1,,91,91,,False,
PID033,2025-11-27_002,26,question_start,1516.00759,snirf_raw,True,False,high,A4,1,2021.0_CH_57,11,11,,False,
PID033,2025-11-27_002,27,answer,1545.467774,snirf_raw,True,False,high,A4,1,2021.0_CH_57,24,24,,False,
PID033,2025-11-27_002,28,question_start,1549.291696,snirf_raw,True,False,high,A4,2,2022.0_CH_47,11,11,,False,
PID033,2025-11-27_002,29,answer,1667.715487,snirf_raw,True,False,high,A4,2,2022.0_CH_47,21,21,,False,
PID033,2025-11-27_002,30,question_start,1673.019119,snirf_raw,True,False,high,A4,3,2020.0_CH_77,11,11,,False,
PID033,2025-11-27_002,31,answer,1789.530144,snirf_raw,True,False,high,A4,3,2020.0_CH_77,21,21,,False,
PID033,2025-11-27_002,32,block_end,1932.696889,snirf_raw,True,False,high,A4,-1,,92,92,,False,
PID033,2025-11-27_002,33,block_start,1934.2143,snirf_raw,True,False,high,A5,-1,,91,91,,False,
PID033,2025-11-27_002,34,question_start,1938.578701,snirf_raw,True,False,high,A5,1,2022.0_CH_51,11,11,,False,
PID033,2025-11-27_002,35,answer,2010.362231,snirf_raw,True,False,high,A5,1,2022.0_CH_51,24,24,,False,
PID033,2025-11-27_002,36,question_start,2014.767774,snirf_raw,True,False,high,A5,2,2022.0_CH_60,11,11,,False,
PID033,2025-11-27_002,37,answer,2105.112552,snirf_raw,True,False,high,A5,2,2022.0_CH_60,23,23,,False,
PID033,2025-11-27_002,38,question_start,2109.644031,snirf_raw,True,False,high,A5,3,2021.0_CH_83,11,11,,False,
PID033,2025-11-27_002,39,answer,2180.019575,snirf_raw,True,False,high,A5,3,2021.0_CH_83,21,21,,False,
PID033,2025-11-27_002,40,block_end,2354.230575,snirf_raw,True,False,high,A5,-1,,92,92,,False,
PID033,2025-11-27_002,41,block_start,2355.448161,snirf_raw,True,False,high,C1,-1,,91,91,,False,
PID033,2025-11-27_002,42,question_start,2359.666327,snirf_raw,True,False,high,C1,1,2020.0_CH_82,11,11,,False,
PID033,2025-11-27_002,43,answer,2462.789913,snirf_raw,True,False,high,C1,1,2020.0_CH_82,23,23,,False,
PID033,2025-11-27_002,44,question_start,2466.701454,snirf_raw,True,False,high,C1,2,2018.0_LC_44,11,11,,False,
PID033,2025-11-27_002,45,answer,2557.508071,snirf_raw,True,False,high,C1,2,2018.0_LC_44,24,24,,False,
PID033,2025-11-27_002,46,question_start,2562.150877,snirf_raw,True,False,high,C1,3,2017.0_CH_75,11,11,,False,
PID033,2025-11-27_002,47,answer,2645.629423,snirf_raw,True,False,high,C1,3,2017.0_CH_75,24,24,,False,
PID033,2025-11-27_002,48,block_end,2775.464121,snirf_raw,True,False,high,C1,-1,,92,92,,False,
PID033,2025-11-27_002,49,block_start,2776.431905,snirf_raw,True,False,high,C2,-1,,91,91,,False,
PID033,2025-11-27_002,50,question_start,2780.478528,snirf_raw,True,False,high,C2,1,2020.0_CH_70,11,11,,False,
PID033,2025-11-27_002,51,answer,2889.922789,snirf_raw,True,False,high,C2,1,2020.0_CH_70,25,25,,False,
PID033,2025-11-27_002,52,question_start,2895.37312,snirf_raw,True,False,high,C2,2,2021.0_LC_26,11,11,,False,
PID033,2025-11-27_002,53,answer,3057.396242,snirf_raw,True,False,high,C2,2,2021.0_LC_26,24,24,,False,
PID033,2025-11-27_002,54,question_start,3061.28735,snirf_raw,True,False,high,C2,3,2021.0_CH_76,11,11,,False,
PID033,2025-11-27_002,55,answer,3169.41349,snirf_raw,True,False,high,C2,3,2021.0_CH_76,22,22,,False,
PID033,2025-11-27_002,56,block_end,3196.432431,snirf_raw,True,False,high,C2,-1,,92,92,,False,
PID033,2025-11-27_002,57,block_start,3198.515221,snirf_raw,True,False,high,C3,-1,,91,91,,False,
PID033,2025-11-27_002,58,question_start,3202.207752,snirf_raw,True,False,high,C3,1,2020.0_CH_56,11,11,,False,
PID033,2025-11-27_002,59,answer,3234.352984,snirf_raw,True,False,high,C3,1,2020.0_CH_56,24,24,,False,
PID033,2025-11-27_002,60,question_start,3239.355684,snirf_raw,True,False,high,C3,2,2018.0_CH_77,11,11,,False,
PID033,2025-11-27_002,61,answer,3299.724808,snirf_raw,True,False,high,C3,2,2018.0_CH_77,24,24,,False,
PID033,2025-11-27_002,62,question_start,3303.687432,snirf_raw,True,False,high,C3,3,2020.0_CH_78,11,11,,False,
PID033,2025-11-27_002,63,answer,3350.418448,snirf_raw,True,False,high,C3,3,2020.0_CH_78,22,22,,False,
PID033,2025-11-27_002,64,block_end,3618.531694,snirf_raw,True,False,high,C3,-1,,92,92,,False,
PID033,2025-11-27_002,65,block_start,3620.033004,snirf_raw,True,False,high,C4,-1,,91,91,,False,
PID033,2025-11-27_002,66,question_start,3624.600335,snirf_raw,True,False,high,C4,1,2020.0_CH_59,11,11,,False,
PID033,2025-11-27_002,67,answer,3676.43311,snirf_raw,True,False,high,C4,1,2020.0_CH_59,23,23,,False,
PID033,2025-11-27_002,68,question_start,3680.638746,snirf_raw,True,False,high,C4,2,2020.0_CH_84,11,11,,False,
PID033,2025-11-27_002,69,answer,3744.92091,snirf_raw,True,False,high,C4,2,2020.0_CH_84,24,24,,False,
PID033,2025-11-27_002,70,question_start,3749.940283,snirf_raw,True,False,high,C4,3,2017.0_CH_47,11,11,,False,
PID033,2025-11-27_002,71,answer,3807.394967,snirf_raw,True,False,high,C4,3,2017.0_CH_47,24,24,,False,
PID033,2025-11-27_002,72,block_end,4040.04812,snirf_raw,True,False,high,C4,-1,,92,92,,False,
PID033,2025-11-27_002,73,block_start,4042.217122,snirf_raw,True,False,high,C5,-1,,91,91,,False,
PID033,2025-11-27_002,74,question_start,4045.56048,snirf_raw,True,False,high,C5,1,2017.0_CH_68,11,11,,False,
PID033,2025-11-27_002,75,answer,4102.598071,snirf_raw,True,False,high,C5,1,2017.0_CH_68,25,25,,False,
PID033,2025-11-27_002,76,question_start,4107.899687,snirf_raw,True,False,high,C5,2,2017.0_CH_69,11,11,,False,
PID033,2025-11-27_002,77,answer,4177.937442,snirf_raw,True,False,high,C5,2,2017.0_CH_69,25,25,,False,
PID033,2025-11-27_002,78,question_start,4182.273407,snirf_raw,True,False,high,C5,3,2021.0_CH_46,11,11,,False,
PID033,2025-11-27_002,79,answer,4289.519097,snirf_raw,True,False,high,C5,3,2021.0_CH_46,25,25,,False,
PID033,2025-11-27_002,80,block_end,4462.233101,snirf_raw,True,False,high,C5,-1,,92,92,,False,
PID034,2025-11-27_003,1,block_start,370.971005,snirf_raw,True,False,high,C1,-1,,91,91,,False,
PID034,2025-11-27_003,2,question_start,374.727559,snirf_raw,True,False,high,C1,1,2020.0_CH_70,11,11,,False,
PID034,2025-11-27_003,3,answer,530.189475,snirf_raw,True,False,high,C1,1,2020.0_CH_70,25,25,,False,
PID034,2025-11-27_003,4,question_start,534.391626,snirf_raw,True,False,high,C1,2,2018.0_CH_77,11,11,,False,
PID034,2025-11-27_003,5,answer,682.949198,snirf_raw,True,False,high,C1,2,2018.0_CH_77,21,21,,False,
PID034,2025-11-27_003,6,question_start,687.564352,snirf_raw,True,False,high,C1,3,2020.0_CH_56,11,11,,False,
PID034,2025-11-27_003,7,answer,830.62471,snirf_raw,True,False,high,C1,3,2020.0_CH_56,24,24,,False,
PID034,2025-11-27_003,8,block_end,831.131818,snirf_raw,True,False,high,C1,-1,,92,92,,False,
PID034,2025-11-27_003,9,block_start,834.148747,snirf_raw,True,False,high,C2,-1,,91,91,,False,
PID034,2025-11-27_003,10,question_start,837.707839,snirf_raw,True,False,high,C2,1,2017.0_CH_68,11,11,,False,
PID034,2025-11-27_003,11,answer,999.998642,snirf_raw,True,False,high,C2,1,2017.0_CH_68,23,23,,False,
PID034,2025-11-27_003,12,question_start,1004.064142,snirf_raw,True,False,high,C2,2,2021.0_LC_26,11,11,,False,
PID034,2025-11-27_003,13,answer,1227.012049,snirf_raw,True,False,high,C2,2,2021.0_LC_26,24,24,,False,
PID034,2025-11-27_003,14,question_start,1232.526747,snirf_raw,True,False,high,C2,3,2017.0_CH_75,11,11,,False,
PID034,2025-11-27_003,15,answer,1354.525089,snirf_raw,True,False,high,C2,3,2017.0_CH_75,24,24,,False,
PID034,2025-11-27_003,16,block_end,1355.03312,snirf_raw,True,False,high,C2,-1,,92,92,,False,
PID034,2025-11-27_003,17,block_start,1360.69938,snirf_raw,True,False,high,C3,-1,,91,91,,False,
PID034,2025-11-27_003,18,question_start,1364.859624,snirf_raw,True,False,high,C3,1,2017.0_CH_69,11,11,,False,
PID034,2025-11-27_003,19,answer,1501.320336,snirf_raw,True,False,high,C3,1,2017.0_CH_69,22,22,,False,
PID034,2025-11-27_003,20,question_start,1506.538522,snirf_raw,True,False,high,C3,2,2017.0_CH_47,11,11,,False,
PID034,2025-11-27_003,21,answer,1576.808162,snirf_raw,True,False,high,C3,2,2017.0_CH_47,24,24,,False,
PID034,2025-11-27_003,22,question_start,1580.875334,snirf_raw,True,False,high,C3,3,2020.0_CH_59,11,11,,False,
PID034,2025-11-27_003,23,answer,1772.545519,snirf_raw,True,False,high,C3,3,2020.0_CH_59,24,24,,False,
PID034,2025-11-27_003,24,block_end,1780.714677,snirf_raw,True,False,high,C3,-1,,92,92,,False,
PID034,2025-11-27_003,25,block_start,1782.516731,snirf_raw,True,False,high,C4,-1,,91,91,,False,
PID034,2025-11-27_003,26,question_start,1787.393778,snirf_raw,True,False,high,C4,1,2020.0_CH_84,11,11,,False,
PID034,2025-11-27_003,27,answer,1908.088082,snirf_raw,True,False,high,C4,1,2020.0_CH_84,25,25,,False,
PID034,2025-11-27_003,28,question_start,1912.910942,snirf_raw,True,False,high,C4,2,2021.0_CH_46,11,11,,False,
PID034,2025-11-27_003,29,answer,2009.340015,snirf_raw,True,False,high,C4,2,2021.0_CH_46,22,22,,False,
PID034,2025-11-27_003,30,question_start,2013.854865,snirf_raw,True,False,high,C4,3,2018.0_LC_44,11,11,,False,
PID034,2025-11-27_003,31,answer,2146.018314,snirf_raw,True,False,high,C4,3,2018.0_LC_44,25,25,,False,
PID034,2025-11-27_003,32,block_end,2202.531603,snirf_raw,True,False,high,C4,-1,,92,92,,False,
PID034,2025-11-27_003,33,block_start,2204.732598,snirf_raw,True,False,high,C5,-1,,91,91,,False,
PID034,2025-11-27_003,34,question_start,2209.031423,snirf_raw,True,False,high,C5,1,2021.0_CH_76,11,11,,False,
PID034,2025-11-27_003,35,answer,2394.911833,snirf_raw,True,False,high,C5,1,2021.0_CH_76,21,21,,False,
PID034,2025-11-27_003,36,question_start,2400.405474,snirf_raw,True,False,high,C5,2,2020.0_CH_82,11,11,,False,
PID034,2025-11-27_003,37,answer,2501.328336,snirf_raw,True,False,high,C5,2,2020.0_CH_82,25,25,,False,
PID034,2025-11-27_003,38,question_start,2506.258774,snirf_raw,True,False,high,C5,3,2020.0_CH_78,11,11,,False,
PID034,2025-11-27_003,39,answer,2589.631397,snirf_raw,True,False,high,C5,3,2020.0_CH_78,23,23,,False,
PID034,2025-11-27_003,40,block_end,2624.748897,snirf_raw,True,False,high,C5,-1,,92,92,,False,
PID034,2025-11-27_003,41,block_start,2630.632998,snirf_raw,True,False,high,A1,-1,,91,91,,False,
PID034,2025-11-27_003,42,question_start,2634.608566,snirf_raw,True,False,high,A1,1,2021.0_CH_65,11,11,,False,
PID034,2025-11-27_003,43,answer,2792.76569,snirf_raw,True,False,high,A1,1,2021.0_CH_65,22,22,,False,
PID034,2025-11-27_003,44,question_start,2796.751582,snirf_raw,True,False,high,A1,2,2021.0_CH_86,11,11,,False,
PID034,2025-11-27_003,45,answer,2922.097219,snirf_raw,True,False,high,A1,2,2021.0_CH_86,21,21,,False,
PID034,2025-11-27_003,46,question_start,2925.782538,snirf_raw,True,False,high,A1,3,2022.0_CH_60,11,11,,False,
PID034,2025-11-27_003,47,answer,3068.574302,snirf_raw,True,False,high,A1,3,2022.0_CH_60,22,22,,False,
PID034,2025-11-27_003,48,block_end,3069.079872,snirf_raw,True,False,high,A1,-1,,92,92,,False,
PID034,2025-11-27_003,49,block_start,3070.630108,snirf_raw,True,False,high,A2,-1,,91,91,,False,
PID034,2025-11-27_003,50,question_start,3075.474703,snirf_raw,True,False,high,A2,1,2019.0_CH_56,11,11,,False,
PID034,2025-11-27_003,51,answer,3217.982141,snirf_raw,True,False,high,A2,1,2019.0_CH_56,24,24,,False,
PID034,2025-11-27_003,52,question_start,3222.005917,snirf_raw,True,False,high,A2,2,2022.0_CH_47,11,11,,False,
PID034,2025-11-27_003,53,answer,3308.685233,snirf_raw,True,False,high,A2,2,2022.0_CH_47,25,25,,False,
PID034,2025-11-27_003,54,question_start,3314.120387,snirf_raw,True,False,high,A2,3,2019.0_CH_65,11,11,,False,
PID034,2025-11-27_003,55,answer,3396.788578,snirf_raw,True,False,high,A2,3,2019.0_CH_65,21,21,,False,
PID034,2025-11-27_003,56,block_end,3490.630828,snirf_raw,True,False,high,A2,-1,,92,92,,False,
PID034,2025-11-27_003,57,block_start,3492.029768,snirf_raw,True,False,high,A3,-1,,91,91,,False,
PID034,2025-11-27_003,58,question_start,3495.663523,snirf_raw,True,False,high,A3,1,2019.0_CH_64,11,11,,False,
PID034,2025-11-27_003,59,answer,3555.096701,snirf_raw,True,False,high,A3,1,2019.0_CH_64,23,23,,False,
PID034,2025-11-27_003,60,question_start,3559.381597,snirf_raw,True,False,high,A3,2,2020.0_CH_77,11,11,,False,
PID034,2025-11-27_003,61,answer,3745.982156,snirf_raw,True,False,high,A3,2,2020.0_CH_77,23,23,,False,
PID034,2025-11-27_003,62,question_start,3750.192672,snirf_raw,True,False,high,A3,3,2021.0_CH_83,11,11,,False,
PID034,2025-11-27_003,63,answer,3887.411533,snirf_raw,True,False,high,A3,3,2021.0_CH_83,24,24,,False,
PID034,2025-11-27_003,64,block_end,3912.045796,snirf_raw,True,False,high,A3,-1,,92,92,,False,
PID034,2025-11-27_003,65,block_start,3914.97959,snirf_raw,True,False,high,A4,-1,,91,91,,False,
PID034,2025-11-27_003,66,question_start,3919.288058,snirf_raw,True,False,high,A4,1,2022.0_CH_71,11,11,,False,
PID034,2025-11-27_003,67,answer,4023.722633,snirf_raw,True,False,high,A4,1,2022.0_CH_71,21,21,,False,
PID034,2025-11-27_003,68,question_start,4028.72628,snirf_raw,True,False,high,A4,2,2022.0_CH_51,11,11,,False,
PID034,2025-11-27_003,69,answer,4170.482006,snirf_raw,True,False,high,A4,2,2022.0_CH_51,25,25,,False,
PID034,2025-11-27_003,70,question_start,4175.207155,snirf_raw,True,False,high,A4,3,2020.0_CH_76,11,11,,False,
PID034,2025-11-27_003,71,answer,4266.917121,snirf_raw,True,False,high,A4,3,2020.0_CH_76,22,22,,False,
PID034,2025-11-27_003,72,block_end,4334.99638,snirf_raw,True,False,high,A4,-1,,92,92,,False,
PID034,2025-11-27_003,73,block_start,4336.946822,snirf_raw,True,False,high,A5,-1,,91,91,,False,
PID034,2025-11-27_003,74,question_start,4341.514407,snirf_raw,True,False,high,A5,1,2020.0_LC_31,11,11,,False,
PID034,2025-11-27_003,75,answer,4462.603992,snirf_raw,True,False,high,A5,1,2020.0_LC_31,25,25,,False,
PID034,2025-11-27_003,76,question_start,4467.635574,snirf_raw,True,False,high,A5,2,2021.0_CH_51,11,11,,False,
PID034,2025-11-27_003,77,answer,4561.372307,snirf_raw,True,False,high,A5,2,2021.0_CH_51,21,21,,False,
PID034,2025-11-27_003,78,question_start,4565.271545,snirf_raw,True,False,high,A5,3,2021.0_CH_57,11,11,,False,
PID034,2025-11-27_003,79,answer,4629.076292,snirf_raw,True,False,high,A5,3,2021.0_CH_57,24,24,,False,
PID034,2025-11-27_003,80,block_end,4756.962936,snirf_raw,True,False,high,A5,-1,,92,92,,False,
PID035,2025-11-28_001,1,block_start,333.058836,snirf_raw,True,False,high,C1,-1,,91,91,,False,
PID035,2025-11-28_001,2,question_start,337.369957,snirf_raw,True,False,high,C1,1,2018.0_CH_77,11,11,,False,
PID035,2025-11-28_001,3,answer,456.946247,snirf_raw,True,False,high,C1,1,2018.0_CH_77,24,24,,False,
PID035,2025-11-28_001,4,question_start,461.381539,snirf_raw,True,False,high,C1,2,2020.0_CH_56,11,11,,False,
PID035,2025-11-28_001,5,answer,508.305154,snirf_raw,True,False,high,C1,2,2020.0_CH_56,24,24,,False,
PID035,2025-11-28_001,6,question_start,513.403892,snirf_raw,True,False,high,C1,3,2017.0_CH_75,11,11,,False,
PID035,2025-11-28_001,7,answer,606.821522,snirf_raw,True,False,high,C1,3,2017.0_CH_75,25,25,,False,
PID035,2025-11-28_001,8,block_end,753.071278,snirf_raw,True,False,high,C1,-1,,92,92,,False,
